complaint_id,region,timestamp,category,customer_count,escalation_level
CPLNT-071796,US-SOUTH-01,2026-07-10 06:45:00,No Signal,950,High
CPLNT-071797,ASIA-PAC,2026-07-18 20:45:00,Service Outage,750,Medium
CPLNT-071798,EMEA-EAST,2026-07-18 21:30:00,Service Outage,180,Low
CPLNT-071799,US-EAST-01,2026-07-12 15:15:00,Slow Network,280,Low
CPLNT-071800,EMEA-EAST,2026-07-26 11:15:00,Service Outage,400,Medium
CPLNT-071801,EMEA-EAST,2026-07-31 12:00:00,Service Outage,700,Medium
CPLNT-071802,EMEA-EAST,2026-07-22 06:15:00,Service Outage,90,Low
CPLNT-071803,US-WEST-01,2026-07-13 10:25:00,No Signal,1100,Critical
CPLNT-071804,US-WEST-01,2026-07-29 13:20:00,No Signal,450,High
CPLNT-071805,EMEA-EAST,2026-07-17 12:30:00,Service Outage,60,Low
CPLNT-071806,US-EAST-01,2026-07-26 02:00:00,Service Outage,200,Medium
CPLNT-071807,US-WEST-01,2026-07-20 08:00:00,No Signal,450,Medium
CPLNT-071808,ASIA-PAC,2026-07-10 20:00:00,Service Outage,630,High
CPLNT-071809,EMEA-WEST,2026-07-21 22:10:00,Service Outage,90,Low
CPLNT-071810,EMEA-EAST,2026-07-16 02:10:00,No Signal,1200,Critical
CPLNT-071811,ASIA-PAC,2026-07-29 06:40:00,Service Outage,125,Medium
CPLNT-071812,US-EAST-01,2026-07-26 12:45:00,No Signal,180,Low
CPLNT-071813,EMEA-WEST,2026-07-31 17:10:00,Service Outage,280,Low
CPLNT-071814,US-WEST-01,2026-07-25 20:35:00,Service Outage,1200,Critical
CPLNT-071815,ASIA-PAC,2026-07-31 17:15:00,Service Outage,200,Medium
CPLNT-071816,US-WEST-01,2026-07-30 13:05:00,Service Outage,80,Low
CPLNT-071817,US-SOUTH-01,2026-07-25 03:40:00,Service Outage,125,Low
CPLNT-071818,EMEA-WEST,2026-07-11 21:10:00,No Signal,380,High
CPLNT-071819,ASIA-PAC,2026-07-21 21:45:00,Service Outage,30,Low
CPLNT-071820,EMEA-EAST,2026-07-18 19:05:00,Service Outage,1000,Critical
CPLNT-071821,US-WEST-01,2026-07-11 06:00:00,Service Outage,100,High
CPLNT-071822,US-SOUTH-01,2026-07-22 03:05:00,No Signal,300,Low
CPLNT-071823,US-EAST-01,2026-07-11 07:45:00,No Signal,480,Medium
CPLNT-071824,ASIA-SOUTH,2026-07-24 12:45:00,Service Outage,180,High
CPLNT-071825,US-EAST-01,2026-07-28 10:05:00,Service Outage,150,Low
CPLNT-071826,US-EAST-01,2026-07-27 22:40:00,No Signal,750,Medium
CPLNT-071827,US-SOUTH-01,2026-07-23 14:30:00,Service Outage,84,Medium
CPLNT-071828,US-EAST-01,2026-07-27 17:20:00,Service Outage,40,Low
CPLNT-071829,EMEA-EAST,2026-07-29 04:40:00,No Signal,80,High
CPLNT-071830,ASIA-PAC,2026-07-17 20:30:00,Service Outage,90,High
CPLNT-071831,EMEA-WEST,2026-07-18 21:00:00,Service Outage,40,Medium
CPLNT-071832,US-WEST-01,2026-07-30 02:45:00,Intermittent Service,120,Low
CPLNT-071833,US-SOUTH-01,2026-07-21 17:40:00,Intermittent Service,42,Critical
CPLNT-071834,ASIA-PAC,2026-07-24 03:40:00,No Signal,320,Critical
CPLNT-071835,US-SOUTH-01,2026-07-30 17:35:00,No Signal,909,Critical
CPLNT-071836,EMEA-WEST,2026-07-10 08:05:00,Service Outage,60,Low
CPLNT-071837,US-EAST-01,2026-07-16 06:25:00,Service Outage,200,Medium
CPLNT-071838,US-EAST-01,2026-07-11 16:40:00,Service Outage,30,High
CPLNT-071839,US-EAST-01,2026-07-15 06:05:00,No Signal,50,Low
CPLNT-071840,US-EAST-01,2026-07-20 03:40:00,Service Outage,50,High
CPLNT-071841,ASIA-PAC,2026-07-13 15:20:00,No Signal,250,High
CPLNT-071842,US-SOUTH-01,2026-07-29 17:00:00,Service Outage,120,Medium
CPLNT-071843,EMEA-EAST,2026-07-11 16:00:00,Service Outage,60,High
CPLNT-071844,US-WEST-01,2026-07-31 08:25:00,No Signal,300,High
CPLNT-071845,ASIA-SOUTH,2026-07-22 23:30:00,Service Outage,380,High
CPLNT-071846,US-WEST-01,2026-07-26 01:30:00,Service Outage,1000,High
CPLNT-071847,US-WEST-01,2026-07-18 07:25:00,Service Outage,1100,High
CPLNT-071848,ASIA-PAC,2026-07-27 21:20:00,Service Outage,672,Medium
CPLNT-071849,US-EAST-01,2026-07-15 08:25:00,Service Outage,1000,High
CPLNT-071850,EMEA-EAST,2026-07-26 09:35:00,No Signal,380,High
CPLNT-071851,US-EAST-01,2026-07-29 07:05:00,No Signal,50,High
CPLNT-071852,ASIA-PAC,2026-07-14 02:15:00,Service Outage,210,High
CPLNT-071853,US-WEST-01,2026-07-17 17:25:00,Service Outage,40,Low
CPLNT-071854,US-EAST-01,2026-07-19 02:40:00,Service Outage,40,High
CPLNT-071855,ASIA-PAC,2026-07-21 23:30:00,Service Outage,900,Critical
CPLNT-071856,EMEA-EAST,2026-07-24 00:30:00,Service Outage,200,High
CPLNT-071857,EMEA-EAST,2026-07-11 14:35:00,No Signal,800,Critical
CPLNT-071858,EMEA-EAST,2026-07-21 16:40:00,No Signal,40,Critical
CPLNT-071859,US-SOUTH-01,2026-07-16 23:45:00,No Signal,600,Medium
CPLNT-071860,EMEA-WEST,2026-07-16 22:10:00,No Signal,400,High
CPLNT-071861,ASIA-PAC,2026-07-17 02:15:00,Service Outage,420,Medium
CPLNT-071862,EMEA-WEST,2026-07-29 10:30:00,No Signal,50,High
CPLNT-071863,ASIA-PAC,2026-07-15 17:05:00,Service Outage,550,High
CPLNT-071864,US-EAST-01,2026-07-10 07:00:00,Service Outage,200,High
CPLNT-071865,US-SOUTH-01,2026-07-16 21:10:00,Service Outage,770,High
CPLNT-071866,ASIA-PAC,2026-07-16 14:25:00,Service Outage,750,High
CPLNT-071867,ASIA-PAC,2026-07-24 20:30:00,Service Outage,700,Medium
CPLNT-071868,EMEA-EAST,2026-07-15 12:10:00,Service Outage,350,Critical
CPLNT-071869,US-WEST-01,2026-07-26 16:45:00,Service Outage,80,Critical
CPLNT-071870,EMEA-EAST,2026-07-21 13:35:00,No Signal,30,Critical
CPLNT-071871,ASIA-SOUTH,2026-07-14 01:10:00,Slow Network,750,High
CPLNT-071872,US-EAST-01,2026-07-13 10:05:00,Service Outage,280,Medium
CPLNT-071873,EMEA-EAST,2026-07-25 08:45:00,Service Outage,80,Medium
CPLNT-071874,ASIA-PAC,2026-07-18 07:30:00,No Signal,125,Critical
CPLNT-071875,ASIA-PAC,2026-07-14 12:40:00,No Signal,909,Critical
CPLNT-071876,US-SOUTH-01,2026-07-28 11:15:00,No Signal,210,Medium
CPLNT-071877,US-EAST-01,2026-07-10 01:35:00,Service Outage,400,Medium
CPLNT-071878,ASIA-SOUTH,2026-07-29 19:20:00,No Signal,60,Critical
CPLNT-071879,EMEA-EAST,2026-07-22 16:15:00,No Signal,200,Medium
CPLNT-071880,US-WEST-01,2026-07-10 13:45:00,Service Outage,950,High
CPLNT-071881,ASIA-SOUTH,2026-07-15 15:05:00,Service Outage,80,Medium
CPLNT-071882,EMEA-EAST,2026-07-25 13:15:00,Service Outage,450,High
CPLNT-071883,US-SOUTH-01,2026-07-19 02:20:00,High Latency,150,Medium
CPLNT-071884,ASIA-SOUTH,2026-07-23 20:20:00,Service Outage,60,Low
CPLNT-071885,ASIA-PAC,2026-07-28 10:10:00,Service Outage,700,Medium
CPLNT-071886,EMEA-EAST,2026-07-11 01:10:00,No Signal,220,Medium
CPLNT-071887,ASIA-SOUTH,2026-07-23 20:00:00,Intermittent Service,750,Medium
CPLNT-071888,US-WEST-01,2026-07-11 04:10:00,Service Outage,180,Critical
CPLNT-071889,EMEA-WEST,2026-07-16 14:35:00,Service Outage,300,Low
CPLNT-071890,US-EAST-01,2026-07-13 05:10:00,No Signal,480,Medium
CPLNT-071891,US-EAST-01,2026-07-26 10:35:00,No Signal,180,Medium
CPLNT-071892,US-SOUTH-01,2026-07-30 14:35:00,No Signal,80,Critical
CPLNT-071893,US-SOUTH-01,2026-07-18 19:30:00,Service Outage,300,High
CPLNT-071894,US-EAST-01,2026-07-20 03:15:00,Slow Network,80,High
CPLNT-071895,EMEA-EAST,2026-07-11 05:00:00,Service Outage,600,Medium
CPLNT-071896,ASIA-PAC,2026-07-20 14:30:00,Service Outage,400,High
CPLNT-071897,US-WEST-01,2026-07-19 13:05:00,Service Outage,800,Critical
CPLNT-071898,ASIA-PAC,2026-07-27 14:10:00,No Signal,251,Critical
CPLNT-071899,ASIA-PAC,2026-07-12 12:00:00,Service Outage,400,Medium
CPLNT-071900,EMEA-EAST,2026-07-28 07:05:00,No Signal,20,High
CPLNT-071901,US-WEST-01,2026-07-24 22:10:00,Service Outage,850,High
CPLNT-071902,ASIA-SOUTH,2026-07-19 06:30:00,Service Outage,550,High
CPLNT-071903,US-EAST-01,2026-07-16 14:30:00,No Signal,900,Critical
CPLNT-071904,ASIA-SOUTH,2026-07-22 11:10:00,No Signal,250,Critical
CPLNT-071905,EMEA-WEST,2026-07-28 19:15:00,Service Outage,20,Critical
CPLNT-071906,EMEA-WEST,2026-07-31 23:25:00,Service Outage,50,Critical
CPLNT-071907,ASIA-PAC,2026-07-15 19:10:00,Service Outage,320,High
CPLNT-071908,ASIA-SOUTH,2026-07-10 17:35:00,Service Outage,250,Medium
CPLNT-071909,US-WEST-01,2026-07-12 11:25:00,No Signal,1200,Critical
CPLNT-071910,US-SOUTH-01,2026-07-19 18:20:00,No Signal,448,Medium
CPLNT-071911,ASIA-PAC,2026-07-10 14:10:00,Service Outage,200,Critical
CPLNT-071912,ASIA-SOUTH,2026-07-11 19:40:00,Service Outage,60,High
CPLNT-071913,US-WEST-01,2026-07-24 09:05:00,Service Outage,50,Low
CPLNT-071914,ASIA-SOUTH,2026-07-29 23:25:00,Service Outage,480,Medium
CPLNT-071915,ASIA-PAC,2026-07-27 12:15:00,Service Outage,70,High
CPLNT-071916,US-EAST-01,2026-07-14 02:15:00,No Signal,200,Low
CPLNT-071917,US-EAST-01,2026-07-22 19:05:00,Service Outage,850,Critical
CPLNT-071918,ASIA-PAC,2026-07-16 13:00:00,No Signal,1100,High
CPLNT-071919,US-EAST-01,2026-07-21 09:30:00,Service Outage,750,Medium
CPLNT-071920,US-WEST-01,2026-07-23 10:25:00,Service Outage,850,High
CPLNT-071921,US-WEST-01,2026-07-30 15:25:00,Intermittent Service,120,High
CPLNT-071922,EMEA-WEST,2026-07-15 02:15:00,Service Outage,700,Medium
CPLNT-071923,ASIA-PAC,2026-07-28 06:05:00,Service Outage,90,High
CPLNT-071924,US-SOUTH-01,2026-07-26 07:35:00,Service Outage,979,High
CPLNT-071925,US-SOUTH-01,2026-07-13 20:15:00,No Signal,42,High
CPLNT-071926,EMEA-EAST,2026-07-12 05:05:00,Service Outage,380,Low
CPLNT-071927,US-SOUTH-01,2026-07-29 03:20:00,Service Outage,1100,High
CPLNT-071928,ASIA-PAC,2026-07-27 15:05:00,Service Outage,112,Low
CPLNT-071929,ASIA-PAC,2026-07-10 19:45:00,Service Outage,532,High
CPLNT-071930,ASIA-PAC,2026-07-11 06:25:00,No Signal,80,Critical
CPLNT-071931,ASIA-PAC,2026-07-23 23:30:00,Service Outage,80,Critical
CPLNT-071932,US-WEST-01,2026-07-17 06:15:00,High Latency,200,Medium
CPLNT-071933,US-EAST-01,2026-07-21 05:45:00,Service Outage,750,Medium
CPLNT-071934,ASIA-SOUTH,2026-07-27 00:30:00,Service Outage,50,Medium
CPLNT-071935,ASIA-PAC,2026-07-24 18:20:00,Service Outage,380,Low
CPLNT-071936,US-WEST-01,2026-07-20 20:15:00,Service Outage,30,Critical
CPLNT-071937,US-SOUTH-01,2026-07-24 10:45:00,No Signal,80,Low
CPLNT-071938,ASIA-SOUTH,2026-07-22 18:00:00,Service Outage,220,Critical
CPLNT-071939,US-EAST-01,2026-07-26 08:25:00,High Latency,1200,Critical
CPLNT-071940,ASIA-PAC,2026-07-10 23:10:00,Service Outage,1000,High
CPLNT-071941,US-WEST-01,2026-07-22 09:30:00,Service Outage,30,Medium
CPLNT-071942,US-EAST-01,2026-07-25 00:30:00,No Signal,50,High
CPLNT-071943,US-WEST-01,2026-07-25 18:00:00,Service Outage,600,High
CPLNT-071944,US-SOUTH-01,2026-07-17 08:15:00,Service Outage,125,Medium
CPLNT-071945,EMEA-EAST,2026-07-18 18:40:00,Slow Network,120,High
CPLNT-071946,US-EAST-01,2026-07-21 02:25:00,No Signal,750,High
CPLNT-071947,ASIA-PAC,2026-07-17 19:35:00,Service Outage,500,High
CPLNT-071948,US-SOUTH-01,2026-07-17 00:25:00,Service Outage,600,High
CPLNT-071949,US-WEST-01,2026-07-28 13:00:00,No Signal,90,Critical
CPLNT-071950,ASIA-PAC,2026-07-29 03:20:00,Service Outage,448,High
CPLNT-071951,ASIA-PAC,2026-07-19 02:30:00,No Signal,300,Low
CPLNT-071952,EMEA-EAST,2026-07-14 10:15:00,High Latency,200,Medium
CPLNT-071953,ASIA-SOUTH,2026-07-21 08:30:00,Service Outage,20,Medium
CPLNT-071954,ASIA-SOUTH,2026-07-14 07:30:00,Service Outage,60,Critical
CPLNT-071955,US-EAST-01,2026-07-19 08:40:00,Service Outage,90,Medium
CPLNT-071956,US-SOUTH-01,2026-07-12 07:00:00,No Signal,380,High
CPLNT-071957,US-EAST-01,2026-07-27 11:30:00,No Signal,650,Medium
CPLNT-071958,US-WEST-01,2026-07-22 17:45:00,Service Outage,1100,High
CPLNT-071959,US-SOUTH-01,2026-07-27 01:05:00,Intermittent Service,1540,Critical
CPLNT-071960,ASIA-PAC,2026-07-24 04:25:00,Service Outage,420,Medium
CPLNT-071961,US-SOUTH-01,2026-07-19 06:10:00,Service Outage,1330,High
CPLNT-071962,ASIA-PAC,2026-07-26 08:20:00,Service Outage,300,Critical
CPLNT-071963,US-EAST-01,2026-07-21 10:30:00,No Signal,220,High
CPLNT-071964,ASIA-PAC,2026-07-10 10:30:00,Service Outage,220,Medium
CPLNT-071965,US-EAST-01,2026-07-19 02:00:00,No Signal,700,High
CPLNT-071966,US-WEST-01,2026-07-13 03:10:00,Service Outage,30,Medium
CPLNT-071967,EMEA-WEST,2026-07-24 07:40:00,Slow Network,400,Medium
CPLNT-071968,US-EAST-01,2026-07-14 02:25:00,Service Outage,60,High
CPLNT-071969,EMEA-WEST,2026-07-26 11:10:00,Service Outage,750,High
CPLNT-071970,US-WEST-01,2026-07-28 04:25:00,No Signal,200,Low
CPLNT-071971,US-WEST-01,2026-07-19 22:45:00,No Signal,250,Low
CPLNT-071972,US-SOUTH-01,2026-07-30 21:40:00,No Signal,700,High
CPLNT-071973,ASIA-PAC,2026-07-12 04:20:00,No Signal,112,Medium
CPLNT-071974,US-SOUTH-01,2026-07-31 18:10:00,No Signal,308,Medium
CPLNT-071975,ASIA-PAC,2026-07-11 15:30:00,Service Outage,900,High
CPLNT-071976,ASIA-PAC,2026-07-20 01:25:00,No Signal,308,Critical
CPLNT-071977,US-SOUTH-01,2026-07-14 08:15:00,No Signal,50,High
CPLNT-071978,US-SOUTH-01,2026-07-23 00:15:00,Service Outage,60,High
CPLNT-071979,US-EAST-01,2026-07-25 05:05:00,Service Outage,40,High
CPLNT-071980,EMEA-EAST,2026-07-28 04:35:00,No Signal,280,Low
CPLNT-071981,US-EAST-01,2026-07-26 08:45:00,Service Outage,950,Critical
CPLNT-071982,ASIA-PAC,2026-07-29 17:45:00,Service Outage,70,High
CPLNT-071983,EMEA-WEST,2026-07-12 15:30:00,Slow Network,220,High
CPLNT-071984,ASIA-PAC,2026-07-11 15:00:00,No Signal,448,High
CPLNT-071985,US-EAST-01,2026-07-20 06:05:00,No Signal,480,Medium
CPLNT-071986,ASIA-SOUTH,2026-07-18 23:05:00,Service Outage,650,Medium
CPLNT-071987,US-EAST-01,2026-07-31 15:30:00,Service Outage,1100,Critical
CPLNT-071988,EMEA-WEST,2026-07-15 17:10:00,Service Outage,1000,Critical
CPLNT-071989,ASIA-PAC,2026-07-22 14:05:00,Connection Drops,20,Critical
CPLNT-071990,ASIA-SOUTH,2026-07-27 03:30:00,No Signal,900,High
CPLNT-071991,EMEA-EAST,2026-07-24 05:00:00,Service Outage,300,Medium
CPLNT-071992,US-EAST-01,2026-07-21 21:15:00,Service Outage,220,High
CPLNT-071993,ASIA-PAC,2026-07-18 13:40:00,No Signal,1190,High
CPLNT-071994,US-EAST-01,2026-07-21 18:35:00,Service Outage,250,High
CPLNT-071995,ASIA-PAC,2026-07-24 23:15:00,No Signal,560,Medium
CPLNT-071996,ASIA-PAC,2026-07-27 09:40:00,No Signal,1540,High
CPLNT-071997,ASIA-SOUTH,2026-07-13 14:15:00,Service Outage,100,Critical
CPLNT-071998,EMEA-WEST,2026-07-20 06:25:00,Service Outage,30,Medium
CPLNT-071999,ASIA-PAC,2026-07-26 22:20:00,Service Outage,1540,High
CPLNT-072000,EMEA-EAST,2026-07-22 12:20:00,No Signal,800,High
CPLNT-072001,US-WEST-01,2026-07-24 02:30:00,Service Outage,320,Critical
CPLNT-072002,ASIA-PAC,2026-07-23 13:30:00,No Signal,220,Critical
CPLNT-072003,EMEA-WEST,2026-07-30 02:15:00,Service Outage,650,High
CPLNT-072004,US-SOUTH-01,2026-07-20 23:25:00,No Signal,489,Medium
CPLNT-072005,US-WEST-01,2026-07-28 23:35:00,Service Outage,450,High
CPLNT-072006,ASIA-PAC,2026-07-12 13:00:00,No Signal,220,Medium
CPLNT-072007,US-EAST-01,2026-07-28 16:30:00,Service Outage,20,Medium
CPLNT-072008,ASIA-SOUTH,2026-07-25 17:35:00,Service Outage,450,High
CPLNT-072009,US-WEST-01,2026-07-21 04:40:00,Service Outage,500,High
CPLNT-072010,ASIA-PAC,2026-07-28 14:05:00,Service Outage,1330,Critical
CPLNT-072011,US-WEST-01,2026-07-26 14:30:00,No Signal,320,Low
CPLNT-072012,US-SOUTH-01,2026-07-15 19:35:00,Service Outage,280,Critical
CPLNT-072013,ASIA-PAC,2026-07-26 14:30:00,Service Outage,489,Medium
CPLNT-072014,ASIA-PAC,2026-07-29 23:15:00,No Signal,1200,Critical
CPLNT-072015,EMEA-WEST,2026-07-19 12:20:00,No Signal,100,High
CPLNT-072016,US-EAST-01,2026-07-26 18:25:00,Service Outage,220,Medium
CPLNT-072017,ASIA-PAC,2026-07-14 08:20:00,No Signal,280,Critical
CPLNT-072018,US-EAST-01,2026-07-15 18:00:00,No Signal,220,Critical
CPLNT-072019,EMEA-EAST,2026-07-24 20:35:00,Service Outage,450,High
CPLNT-072020,US-EAST-01,2026-07-18 20:30:00,Intermittent Service,100,Low
CPLNT-072021,EMEA-WEST,2026-07-12 19:35:00,No Signal,20,Critical
CPLNT-072022,EMEA-EAST,2026-07-28 20:25:00,Service Outage,600,Medium
CPLNT-072023,US-EAST-01,2026-07-21 04:10:00,Service Outage,900,High
CPLNT-072024,US-EAST-01,2026-07-25 04:05:00,Service Outage,200,Medium
CPLNT-072025,EMEA-WEST,2026-07-20 07:35:00,Service Outage,800,High
CPLNT-072026,US-WEST-01,2026-07-12 07:20:00,No Signal,750,High
CPLNT-072027,US-SOUTH-01,2026-07-31 15:35:00,No Signal,700,High
CPLNT-072028,ASIA-PAC,2026-07-26 21:30:00,Service Outage,125,High
CPLNT-072029,US-SOUTH-01,2026-07-17 03:15:00,Service Outage,560,Medium
CPLNT-072030,US-WEST-01,2026-07-17 06:15:00,Service Outage,950,Critical
CPLNT-072031,EMEA-EAST,2026-07-15 09:20:00,Service Outage,550,High
CPLNT-072032,US-EAST-01,2026-07-22 01:20:00,Service Outage,320,Low
CPLNT-072033,US-EAST-01,2026-07-22 17:35:00,Service Outage,850,Critical
CPLNT-072034,US-SOUTH-01,2026-07-23 13:05:00,Service Outage,1680,Critical
CPLNT-072035,ASIA-PAC,2026-07-11 01:45:00,No Signal,950,Critical
CPLNT-072036,EMEA-WEST,2026-07-17 16:10:00,Service Outage,20,Medium
CPLNT-072037,ASIA-PAC,2026-07-16 09:35:00,Service Outage,489,Medium
CPLNT-072038,US-EAST-01,2026-07-31 02:20:00,Intermittent Service,40,High
CPLNT-072039,ASIA-PAC,2026-07-20 10:30:00,Service Outage,380,Low
CPLNT-072040,US-WEST-01,2026-07-28 10:20:00,No Signal,180,Medium
CPLNT-072041,US-EAST-01,2026-07-20 21:45:00,No Signal,150,Medium
CPLNT-072042,US-EAST-01,2026-07-19 00:15:00,No Signal,320,Medium
CPLNT-072043,US-SOUTH-01,2026-07-24 04:25:00,Service Outage,125,Medium
CPLNT-072044,US-SOUTH-01,2026-07-26 15:30:00,Service Outage,400,High
CPLNT-072045,US-EAST-01,2026-07-18 06:05:00,Service Outage,900,Critical
CPLNT-072046,US-EAST-01,2026-07-31 12:45:00,Service Outage,180,High
CPLNT-072047,EMEA-EAST,2026-07-17 02:10:00,No Signal,320,Low
CPLNT-072048,US-SOUTH-01,2026-07-11 20:10:00,No Signal,400,High
CPLNT-072049,US-WEST-01,2026-07-15 12:10:00,Connection Drops,30,Low
CPLNT-072050,ASIA-PAC,2026-07-15 08:35:00,Service Outage,550,Medium
CPLNT-072051,ASIA-PAC,2026-07-29 05:15:00,Connection Drops,1400,High
CPLNT-072052,ASIA-SOUTH,2026-07-25 21:00:00,Service Outage,280,High
CPLNT-072053,ASIA-PAC,2026-07-26 04:30:00,Service Outage,672,High
CPLNT-072054,US-SOUTH-01,2026-07-27 09:40:00,Service Outage,1200,Critical
CPLNT-072055,US-SOUTH-01,2026-07-25 02:00:00,Service Outage,56,Medium
CPLNT-072056,EMEA-WEST,2026-07-14 15:25:00,Service Outage,450,Medium
CPLNT-072057,US-SOUTH-01,2026-07-17 05:40:00,Service Outage,350,Medium
CPLNT-072058,EMEA-WEST,2026-07-27 12:00:00,Service Outage,700,High
CPLNT-072059,US-EAST-01,2026-07-28 22:15:00,Service Outage,1100,Critical
CPLNT-072060,ASIA-SOUTH,2026-07-24 01:00:00,No Signal,60,High
CPLNT-072061,ASIA-PAC,2026-07-25 03:20:00,Service Outage,84,High
CPLNT-072062,ASIA-SOUTH,2026-07-16 13:35:00,Service Outage,100,Medium
CPLNT-072063,US-SOUTH-01,2026-07-10 16:40:00,Service Outage,600,Medium
CPLNT-072064,US-EAST-01,2026-07-11 23:20:00,Service Outage,50,Medium
CPLNT-072065,US-WEST-01,2026-07-31 06:40:00,No Signal,550,High
CPLNT-072066,ASIA-PAC,2026-07-20 00:00:00,Service Outage,280,Low
CPLNT-072067,EMEA-EAST,2026-07-22 00:40:00,Service Outage,1000,High
CPLNT-072068,EMEA-EAST,2026-07-18 05:45:00,Service Outage,650,High
CPLNT-072069,EMEA-EAST,2026-07-27 02:15:00,Service Outage,40,Critical
CPLNT-072070,US-WEST-01,2026-07-21 20:20:00,Service Outage,40,Low
CPLNT-072071,US-SOUTH-01,2026-07-20 09:15:00,Service Outage,100,Critical
CPLNT-072072,ASIA-PAC,2026-07-13 02:35:00,Service Outage,220,Critical
CPLNT-072073,US-SOUTH-01,2026-07-20 21:45:00,No Signal,1200,Critical
CPLNT-072074,US-EAST-01,2026-07-22 20:40:00,Service Outage,250,Medium
CPLNT-072075,US-SOUTH-01,2026-07-14 01:35:00,Service Outage,1400,Critical
CPLNT-072076,EMEA-EAST,2026-07-28 01:10:00,Service Outage,300,Critical
CPLNT-072077,US-EAST-01,2026-07-29 13:00:00,Service Outage,750,High
CPLNT-072078,EMEA-EAST,2026-07-25 01:15:00,Service Outage,200,Low
CPLNT-072079,ASIA-SOUTH,2026-07-30 07:00:00,Service Outage,500,Medium
CPLNT-072080,US-SOUTH-01,2026-07-28 04:00:00,Service Outage,800,Critical
CPLNT-072081,US-EAST-01,2026-07-14 12:25:00,No Signal,100,Medium
CPLNT-072082,US-EAST-01,2026-07-11 00:15:00,Service Outage,1000,Critical
CPLNT-072083,ASIA-PAC,2026-07-18 01:00:00,No Signal,250,High
CPLNT-072084,EMEA-WEST,2026-07-14 18:40:00,Service Outage,600,Medium
CPLNT-072085,US-EAST-01,2026-07-14 03:35:00,Service Outage,450,High
CPLNT-072086,EMEA-EAST,2026-07-22 07:40:00,Service Outage,30,Medium
CPLNT-072087,US-EAST-01,2026-07-11 12:30:00,Service Outage,200,Medium
CPLNT-072088,US-WEST-01,2026-07-28 10:30:00,No Signal,600,Medium
CPLNT-072089,EMEA-EAST,2026-07-13 07:45:00,No Signal,250,Medium
CPLNT-072090,US-EAST-01,2026-07-31 21:30:00,No Signal,750,Medium
CPLNT-072091,US-SOUTH-01,2026-07-22 10:25:00,No Signal,909,High
CPLNT-072092,US-WEST-01,2026-07-16 09:25:00,No Signal,50,Low
CPLNT-072093,EMEA-EAST,2026-07-31 14:25:00,Service Outage,280,Low
CPLNT-072094,ASIA-PAC,2026-07-19 20:20:00,No Signal,280,Low
CPLNT-072095,EMEA-WEST,2026-07-19 10:05:00,Service Outage,480,Medium
CPLNT-072096,US-SOUTH-01,2026-07-12 15:35:00,Service Outage,1680,High
CPLNT-072097,US-SOUTH-01,2026-07-12 05:05:00,Service Outage,400,High
CPLNT-072098,US-EAST-01,2026-07-21 07:35:00,No Signal,480,Medium
CPLNT-072099,EMEA-EAST,2026-07-22 06:45:00,No Signal,380,High
CPLNT-072100,US-WEST-01,2026-07-18 05:05:00,No Signal,300,Medium
CPLNT-072101,US-SOUTH-01,2026-07-23 23:00:00,No Signal,600,High
CPLNT-072102,US-EAST-01,2026-07-27 15:00:00,Service Outage,20,Low
CPLNT-072103,US-EAST-01,2026-07-20 09:30:00,No Signal,1100,Critical
CPLNT-072104,US-EAST-01,2026-07-16 13:15:00,No Signal,280,Low
CPLNT-072105,ASIA-PAC,2026-07-29 14:25:00,Service Outage,1120,Critical
CPLNT-072106,US-EAST-01,2026-07-19 07:20:00,No Signal,950,Critical
CPLNT-072107,US-SOUTH-01,2026-07-15 03:25:00,Service Outage,250,Critical
CPLNT-072108,EMEA-WEST,2026-07-19 01:15:00,Service Outage,80,Low
CPLNT-072109,ASIA-SOUTH,2026-07-23 00:25:00,No Signal,380,Medium
CPLNT-072110,EMEA-EAST,2026-07-21 20:30:00,No Signal,20,Low
CPLNT-072111,US-EAST-01,2026-07-27 18:15:00,High Latency,30,Medium
CPLNT-072112,US-EAST-01,2026-07-26 04:40:00,No Signal,700,High
CPLNT-072113,EMEA-WEST,2026-07-18 02:35:00,Service Outage,500,Medium
CPLNT-072114,US-SOUTH-01,2026-07-14 16:20:00,Service Outage,280,High
CPLNT-072115,US-EAST-01,2026-07-16 16:00:00,No Signal,30,High
CPLNT-072116,ASIA-PAC,2026-07-11 11:10:00,Service Outage,180,High
CPLNT-072117,EMEA-WEST,2026-07-18 00:05:00,Service Outage,380,Medium
CPLNT-072118,EMEA-WEST,2026-07-11 21:20:00,Service Outage,20,High
CPLNT-072119,US-SOUTH-01,2026-07-22 11:00:00,No Signal,20,Critical
CPLNT-072120,ASIA-PAC,2026-07-29 00:25:00,Service Outage,280,Medium
CPLNT-072121,US-WEST-01,2026-07-16 13:00:00,No Signal,380,Medium
CPLNT-072122,US-SOUTH-01,2026-07-10 21:25:00,Service Outage,770,High
CPLNT-072123,US-EAST-01,2026-07-14 19:05:00,No Signal,50,Medium
CPLNT-072124,US-EAST-01,2026-07-10 16:45:00,Service Outage,500,High
CPLNT-072125,EMEA-EAST,2026-07-12 00:35:00,Service Outage,750,Medium
CPLNT-072126,ASIA-PAC,2026-07-10 12:35:00,No Signal,42,Critical
CPLNT-072127,ASIA-PAC,2026-07-17 03:05:00,Service Outage,350,Critical
CPLNT-072128,US-EAST-01,2026-07-21 11:35:00,Service Outage,300,Low
